product_id,product_name,brand,category,price_usd,ingredients_raw,ingredients_normalized,source,skin_types,skin_concerns,rating,review_count,description,text_representation
prod_000010,CeraVe Moisturising Cream 50ml,Cerave,moisturizer,5.08,"['glycerin', 'cetearyl alcohol', 'capric triglyceride', 'behentrimonium methosulfate', 'cetearyl alcohol', 'cetyl alcohol', 'ceramide 3', 'ceramide 6 ii', 'ceramide 1', 'sodium hyaluronate', 'cholesterol', 'petrolatum', 'dimethicon', 'potassium phosphate', 'dipotassium phosphate', 'sodium lauroyl', 'disodium edta', 'phenoxyethanol', 'methylparaben', 'propylparaben', 'phytosphingosine', 'carbomer', 'xanthan gum']","['glycerin', 'cetearyl alcohol', 'capric triglyceride', 'behentrimonium methosulfate', 'cetyl alcohol', 'ceramide', 'ceramide 6 ii', 'hyaluronic acid', 'cholesterol', 'mineral oil', 'dimethicon', 'potassium phosphate', 'dipotassium phosphate', 'sodium lauroyl', 'disodium edta', 'phenoxyethanol', 'paraben', 'carbomer', 'xanthan gum']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['sensitivity', 'texture', 'hydration']",4.5,3489,"This moisturizer contains glycerin, cetearyl alcohol, capric triglyceride, behentrimonium methosulfate, cetyl alcohol, ceramide, ceramide 6 ii, hyaluronic acid, cholesterol, mineral oil","cerave moisturising cream 50ml moisturizer cerave sensitive all combination dry sensitivity texture hydration glycerin cetearyl alcohol capric triglyceride behentrimonium methosulfate cetyl alcohol ceramide ceramide 6 ii hyaluronic acid cholesterol mineral oil dimethicon potassium phosphate dipotassium phosphate sodium lauroyl disodium edta phenoxyethanol paraben carbomer xanthan gum this moisturizer contains glycerin, cetearyl alcohol, capric triglyceride, behentrimonium methosulfate, cetyl alcohol, ceramide, ceramide 6 ii, hyaluronic acid, cholesterol, mineral oil"
prod_000011,CeraVe Moisturising Cream 340g,Cerave,moisturizer,16.51,"['glycerin', 'cetearyl alcohol', 'capric triglyceride', 'behentrimonium methosulfate', 'cetearyl alcohol', 'cetyl alcohol', 'ceramide 3', 'ceramide 6 ii', 'ceramide 1', 'sodium hyaluronate', 'cholesterol', 'petrolatum', 'dimethicon', 'potassium phosphate', 'dipotassium phosphate', 'sodium lauroyl', 'disodium edta', 'phenoxyethanol', 'methylparaben', 'propylparaben', 'phytosphingosine', 'carbomer', 'xanthan gum']","['glycerin', 'cetearyl alcohol', 'capric triglyceride', 'behentrimonium methosulfate', 'cetyl alcohol', 'ceramide', 'ceramide 6 ii', 'hyaluronic acid', 'cholesterol', 'mineral oil', 'dimethicon', 'potassium phosphate', 'dipotassium phosphate', 'sodium lauroyl', 'disodium edta', 'phenoxyethanol', 'paraben', 'carbomer', 'xanthan gum']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['sensitivity', 'texture', 'hydration']",4.5,3489,"This moisturizer contains glycerin, cetearyl alcohol, capric triglyceride, behentrimonium methosulfate, cetyl alcohol, ceramide, ceramide 6 ii, hyaluronic acid, cholesterol, mineral oil","cerave moisturising cream 340g moisturizer cerave sensitive all combination dry sensitivity texture hydration glycerin cetearyl alcohol capric triglyceride behentrimonium methosulfate cetyl alcohol ceramide ceramide 6 ii hyaluronic acid cholesterol mineral oil dimethicon potassium phosphate dipotassium phosphate sodium lauroyl disodium edta phenoxyethanol paraben carbomer xanthan gum this moisturizer contains glycerin, cetearyl alcohol, capric triglyceride, behentrimonium methosulfate, cetyl alcohol, ceramide, ceramide 6 ii, hyaluronic acid, cholesterol, mineral oil"
prod_000012,First Aid Beauty Ultra Repair Cream (56.7g),First Aid Beauty,moisturizer,15.24,"['colloidal oatmeal', 'stearic acid', 'glycerin', 'c12-15', 'capric triglyceride', 'glyceryl stearate', 'glyceryl stearate se', 'cetearyl alcohol', 'caprylyl glycol', 'phenoxyethanol', 'butyrospermum parkii', 'squalene', 'allantoin', 'sodium hydroxide', 'dimethicon', 'xanthan gum', 'disodium edta', 'chrysanthemum parthenium (feverfew) extract', 'camellia sinensis extract', 'butylene glycol', 'glycyrrhiza glabra root extract', 'eucalyptus globulus', 'ceramide 3']","['colloidal oatmeal', 'stearic acid', 'glycerin', 'c', 'capric triglyceride', 'glyceryl stearate', 'glyceryl stearate se', 'cetearyl alcohol', 'caprylyl glycol', 'phenoxyethanol', 'shea butter', 'squalane', 'allantoin', 'sodium hydroxide', 'dimethicon', 'xanthan gum', 'disodium edta', 'chrysanthemum parthenium  extract', 'camellia sinensis extract', 'butylene glycol', 'glycyrrhiza glabra root extract', 'eucalyptus globulus', 'ceramide']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['sensitivity', 'hydration']",4.2,100,"This moisturizer contains colloidal oatmeal, stearic acid, glycerin, c, capric triglyceride, glyceryl stearate, glyceryl stearate se, cetearyl alcohol, caprylyl glycol, phenoxyethanol","first aid beauty ultra repair cream (56.7g) moisturizer first aid beauty sensitive all combination dry sensitivity hydration colloidal oatmeal stearic acid glycerin c capric triglyceride glyceryl stearate glyceryl stearate se cetearyl alcohol caprylyl glycol phenoxyethanol shea butter squalane allantoin sodium hydroxide dimethicon xanthan gum disodium edta chrysanthemum parthenium  extract camellia sinensis extract butylene glycol glycyrrhiza glabra root extract eucalyptus globulus ceramide this moisturizer contains colloidal oatmeal, stearic acid, glycerin, c, capric triglyceride, glyceryl stearate, glyceryl stearate se, cetearyl alcohol, caprylyl glycol, phenoxyethanol"
prod_000013,Avène Antirougeurs Jour Redness Relief Moisturizing Protecting Cream (40ml),Avène,moisturizer,20.32,"['ethylhexyl methoxycinnamate', 'c12-15', 'carthamus tinctorius extract', 'cyclomethicone', 'glycerin', 'capric triglyceride', 'octocrylene', 'bisethylhexyloxyphenol methoxyphenyl triazine', 'arachidyl alcohol', 'glyceryl stearate', 'peg-100 stearate', 'arachidyl glucoside', 'behenyl alcohol', 'bht', 'ci 42090', 'caprylyl glycol', 'dextran sulfate', 'disodium edta', 'parfum', 'hesperidin methyl chalcone', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'isohexadecane', 'magnesium silicate', 'ci 77019', 'polysorbate 60', 'ruscus aculeatus root extract', 'sorbic acid', 'sorbitan isostearate', 'titanium dioxide', 'xanthan gum']","['ethylhexyl methoxycinnamate', 'c', 'carthamus tinctorius extract', 'silicone', 'glycerin', 'capric triglyceride', 'octocrylene', 'bisethylhexyloxyphenol methoxyphenyl triazine', 'arachidyl alcohol', 'glyceryl stearate', 'peg-100 stearate', 'arachidyl glucoside', 'behenyl alcohol', 'bht', 'ci', 'caprylyl glycol', 'dextran sulfate', 'disodium edta', 'fragrance', 'hesperidin methyl chalcone', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'isohexadecane', 'magnesium silicate', 'polysorbate', 'ruscus aculeatus root extract', 'sorbic acid', 'sorbitan isostearate', 'titanium dioxide', 'xanthan gum']",kaggle,"['sensitive', 'combination', 'dry']","['sensitivity', 'hydration', 'sun_protection']",4.2,100,"This moisturizer contains ethylhexyl methoxycinnamate, c, carthamus tinctorius extract, silicone, glycerin, capric triglyceride, octocrylene, bisethylhexyloxyphenol methoxyphenyl triazine, arachidyl alcohol, glyceryl stearate","avène antirougeurs jour redness relief moisturizing protecting cream (40ml) moisturizer avène sensitive combination dry sensitivity hydration sun_protection ethylhexyl methoxycinnamate c carthamus tinctorius extract silicone glycerin capric triglyceride octocrylene bisethylhexyloxyphenol methoxyphenyl triazine arachidyl alcohol glyceryl stearate peg-100 stearate arachidyl glucoside behenyl alcohol bht ci caprylyl glycol dextran sulfate disodium edta fragrance hesperidin methyl chalcone hydroxyethyl acrylate/sodium acryloyldimethyl taurate isohexadecane magnesium silicate polysorbate ruscus aculeatus root extract sorbic acid sorbitan isostearate titanium dioxide xanthan gum this moisturizer contains ethylhexyl methoxycinnamate, c, carthamus tinctorius extract, silicone, glycerin, capric triglyceride, octocrylene, bisethylhexyloxyphenol methoxyphenyl triazine, arachidyl alcohol, glyceryl stearate"
prod_000014,Clinique Dramatically Different Moisturising Lotion+ 125ml with Pump,Clinique,moisturizer,38.1,"['paraffinum liquidum', 'glycerin', 'petrolatum', 'stearic acid', 'glyceryl stearate', 'sesamium indicum seed oil', 'urea', 'lanolin alcohol', 'triethanolamine', 'hordeum vulgare extract', 'cucumis sativus extract', 'helianthus annuus seed oil', 'propylene glycol dicoco-caprylate', 'sodium hyaluronate', 'butylene glycol', 'pentylene glycol', 'trisodium edta', 'phenoxyethanol', 'ci 15985', 'ci 19140', 'ci 17200']","['mineral oil', 'glycerin', 'stearic acid', 'glyceryl stearate', 'sesamium indicum seed oil', 'urea', 'lanolin alcohol', 'triethanolamine', 'hordeum vulgare extract', 'cucumis sativus extract', 'helianthus annuus seed oil', 'propylene glycol dicoco-caprylate', 'hyaluronic acid', 'butylene glycol', 'pentylene glycol', 'trisodium edta', 'phenoxyethanol', 'ci']",kaggle,"['all', 'combination', 'dry']",['hydration'],4.4,264,"This moisturizer contains mineral oil, glycerin, stearic acid, glyceryl stearate, sesamium indicum seed oil, urea, lanolin alcohol, triethanolamine, hordeum vulgare extract, cucumis sativus extract","clinique dramatically different moisturising lotion+ 125ml with pump moisturizer clinique all combination dry hydration mineral oil glycerin stearic acid glyceryl stearate sesamium indicum seed oil urea lanolin alcohol triethanolamine hordeum vulgare extract cucumis sativus extract helianthus annuus seed oil propylene glycol dicoco-caprylate hyaluronic acid butylene glycol pentylene glycol trisodium edta phenoxyethanol ci this moisturizer contains mineral oil, glycerin, stearic acid, glyceryl stearate, sesamium indicum seed oil, urea, lanolin alcohol, triethanolamine, hordeum vulgare extract, cucumis sativus extract"
prod_000015,First Aid Beauty Ultra Repair Cream (170g),First Aid Beauty,moisturizer,31.75,"['colloidal oatmeal', 'stearic acid', 'glycerin', 'c12-15', 'capric triglyceride', 'glyceryl stearate', 'glyceryl stearate se', 'cetearyl alcohol', 'caprylyl glycol', 'phenoxyethanol', 'butyrospermum parkii', 'squalene', 'allantoin', 'sodium hydroxide', 'dimethicon', 'xanthan gum', 'disodium edta', 'chrysanthemum parthenium (feverfew) extract', 'camellia sinensis extract', 'butylene glycol', 'glycyrrhiza glabra root extract', 'eucalyptus globulus', 'ceramide 3']","['colloidal oatmeal', 'stearic acid', 'glycerin', 'c', 'capric triglyceride', 'glyceryl stearate', 'glyceryl stearate se', 'cetearyl alcohol', 'caprylyl glycol', 'phenoxyethanol', 'shea butter', 'squalane', 'allantoin', 'sodium hydroxide', 'dimethicon', 'xanthan gum', 'disodium edta', 'chrysanthemum parthenium  extract', 'camellia sinensis extract', 'butylene glycol', 'glycyrrhiza glabra root extract', 'eucalyptus globulus', 'ceramide']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['sensitivity', 'hydration']",4.2,100,"This moisturizer contains colloidal oatmeal, stearic acid, glycerin, c, capric triglyceride, glyceryl stearate, glyceryl stearate se, cetearyl alcohol, caprylyl glycol, phenoxyethanol","first aid beauty ultra repair cream (170g) moisturizer first aid beauty sensitive all combination dry sensitivity hydration colloidal oatmeal stearic acid glycerin c capric triglyceride glyceryl stearate glyceryl stearate se cetearyl alcohol caprylyl glycol phenoxyethanol shea butter squalane allantoin sodium hydroxide dimethicon xanthan gum disodium edta chrysanthemum parthenium  extract camellia sinensis extract butylene glycol glycyrrhiza glabra root extract eucalyptus globulus ceramide this moisturizer contains colloidal oatmeal, stearic acid, glycerin, c, capric triglyceride, glyceryl stearate, glyceryl stearate se, cetearyl alcohol, caprylyl glycol, phenoxyethanol"
prod_000016,Weleda Skin Food (75ml),Weleda,moisturizer,16.45,"['helianthus annuus seed oil', 'lanolin', 'prunus amygdalus dulcis', 'cera alba', 'alcohol', 'polyglyceryl-3 polyricinoleate', 'glycerin', 'limonene', 'viola tricolor extract', 'parfum', 'hydrolyzed cera alba', 'sobitan olivate', 'rosmarinus officinalis extract', 'chamomilla recutita flower oil', 'calendula officinalis extract', 'arganine', 'zinc sulfate', 'linalool', 'geraniol', 'citral', 'coumarin']","['helianthus annuus seed oil', 'lanolin', 'prunus amygdalus dulcis', 'cera alba', 'alcohol', 'polyglyceryl-3 polyricinoleate', 'glycerin', 'limonene', 'viola tricolor extract', 'fragrance', 'hydrolyzed cera alba', 'sobitan olivate', 'rosmarinus officinalis extract', 'chamomilla recutita flower oil', 'calendula officinalis extract', 'arganine', 'zinc sulfate', 'linalool', 'geraniol', 'citral', 'coumarin']",kaggle,"['all', 'combination', 'oily', 'dry', 'sensitive']","['sensitivity', 'hydration', 'acne']",4.7,540,"This moisturizer contains helianthus annuus seed oil, lanolin, prunus amygdalus dulcis, cera alba, alcohol, polyglyceryl-3 polyricinoleate, glycerin, limonene, viola tricolor extract, fragrance","weleda skin food (75ml) moisturizer weleda all combination oily dry sensitive sensitivity hydration acne helianthus annuus seed oil lanolin prunus amygdalus dulcis cera alba alcohol polyglyceryl-3 polyricinoleate glycerin limonene viola tricolor extract fragrance hydrolyzed cera alba sobitan olivate rosmarinus officinalis extract chamomilla recutita flower oil calendula officinalis extract arganine zinc sulfate linalool geraniol citral coumarin this moisturizer contains helianthus annuus seed oil, lanolin, prunus amygdalus dulcis, cera alba, alcohol, polyglyceryl-3 polyricinoleate, glycerin, limonene, viola tricolor extract, fragrance"
prod_000017,Neutrogena Hydro Boost City Shield SPF Moisturiser,Neutrogena,moisturizer,16.5,"['glycerin', 'homosalate', 'caprylyl methicone', 'ethylhexyl salicylate', 'butyl methoxydibenzoylmethane', 'phenylbenzimidazole sulfonic acid', 'octocrylene', 'sodium acryloyldimethyltaurate/vp crosspolymer', 'silica', 'sodium hyaluronate', 'tocopheryl acetate', 'dicaprylyl carbonate', 'glyceryl stearate', 'steareth-21', 'sodium polyacrylate', 'disodium edta', 'sodium hydroxide', 'sodium ascorbyl phosphate', 'tocopherol', 'benzyl alcohol', 'chlorphenesin', 'phenoxyethanol', 'parfum', 'ci 16035', 'ci 42090']","['glycerin', 'homosalate', 'caprylyl methicone', 'ethylhexyl salicylate', 'butyl methoxydibenzoylmethane', 'phenylbenzimidazole sulfonic acid', 'octocrylene', 'sodium acryloyldimethyltaurate/vp crosspolymer', 'silica', 'hyaluronic acid', 'vitamin e', 'dicaprylyl carbonate', 'glyceryl stearate', 'steareth', 'sodium polyacrylate', 'disodium edta', 'sodium hydroxide', 'vitamin c', 'benzyl alcohol', 'chlorphenesin', 'phenoxyethanol', 'fragrance', 'ci']",kaggle,"['all', 'combination', 'dry']","['pigmentation', 'hydration', 'sun_protection', 'aging']",4.3,791,"This moisturizer contains glycerin, homosalate, caprylyl methicone, ethylhexyl salicylate, butyl methoxydibenzoylmethane, phenylbenzimidazole sulfonic acid, octocrylene, sodium acryloyldimethyltaurate/vp crosspolymer, silica, hyaluronic acid","neutrogena hydro boost city shield spf moisturiser moisturizer neutrogena all combination dry pigmentation hydration sun_protection aging glycerin homosalate caprylyl methicone ethylhexyl salicylate butyl methoxydibenzoylmethane phenylbenzimidazole sulfonic acid octocrylene sodium acryloyldimethyltaurate/vp crosspolymer silica hyaluronic acid vitamin e dicaprylyl carbonate glyceryl stearate steareth sodium polyacrylate disodium edta sodium hydroxide vitamin c benzyl alcohol chlorphenesin phenoxyethanol fragrance ci this moisturizer contains glycerin, homosalate, caprylyl methicone, ethylhexyl salicylate, butyl methoxydibenzoylmethane, phenylbenzimidazole sulfonic acid, octocrylene, sodium acryloyldimethyltaurate/vp crosspolymer, silica, hyaluronic acid"
prod_000018,Egyptian Magic All Purpose Skin Cream 118ml/4oz,Egyptian,moisturizer,38.1,"['olea europaea fruit oil', 'cera alba', 'mel', 'bee pollen', 'royal jelly', 'propolis extract']","['olea europaea fruit oil', 'cera alba', 'mel', 'bee pollen', 'royal jelly', 'propolis extract']",kaggle,['all'],['hydration'],4.3,791,"This moisturizer contains olea europaea fruit oil, cera alba, mel, bee pollen, royal jelly, propolis extract","egyptian magic all purpose skin cream 118ml/4oz moisturizer egyptian all hydration olea europaea fruit oil cera alba mel bee pollen royal jelly propolis extract this moisturizer contains olea europaea fruit oil, cera alba, mel, bee pollen, royal jelly, propolis extract"
prod_000019,JASON Aloe Vera 98% Moisturising Gel Tube 113g,Jason,moisturizer,3.8,"['aloe barbadenis extract', 'glycerin', 'allantoin', 'polysorbate-20', 'panthenol', 'potassium carbomer', 'arganine', 'menthol', 'benzyl alcohol', 'potassium sorbate', 'sodium benzoate', 'chlorophyllin-copper complex', 'parfum']","['aloe barbadenis extract', 'glycerin', 'allantoin', 'polysorbate', 'panthenol', 'potassium carbomer', 'arganine', 'menthol', 'benzyl alcohol', 'potassium sorbate', 'sodium benzoate', 'chlorophyllin-copper complex', 'fragrance']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['sensitivity', 'hydration']",4.1,1847,"This moisturizer contains aloe barbadenis extract, glycerin, allantoin, polysorbate, panthenol, potassium carbomer, arganine, menthol, benzyl alcohol, potassium sorbate","jason aloe vera 98% moisturising gel tube 113g moisturizer jason sensitive all combination dry sensitivity hydration aloe barbadenis extract glycerin allantoin polysorbate panthenol potassium carbomer arganine menthol benzyl alcohol potassium sorbate sodium benzoate chlorophyllin-copper complex fragrance this moisturizer contains aloe barbadenis extract, glycerin, allantoin, polysorbate, panthenol, potassium carbomer, arganine, menthol, benzyl alcohol, potassium sorbate"
prod_000020,CeraVe Moisturising Cream 177ml,Cerave,moisturizer,11.43,"['glycerin', 'cetearyl alcohol', 'capric triglyceride', 'behentrimonium methosulfate', 'cetearyl alcohol', 'cetyl alcohol', 'ceramide 3', 'ceramide 6 ii', 'ceramide 1', 'sodium hyaluronate', 'cholesterol', 'petrolatum', 'dimethicon', 'potassium phosphate', 'dipotassium phosphate', 'sodium lauroyl', 'disodium edta', 'phenoxyethanol', 'methylparaben', 'propylparaben', 'phytosphingosine', 'carbomer', 'xanthan gum']","['glycerin', 'cetearyl alcohol', 'capric triglyceride', 'behentrimonium methosulfate', 'cetyl alcohol', 'ceramide', 'ceramide 6 ii', 'hyaluronic acid', 'cholesterol', 'mineral oil', 'dimethicon', 'potassium phosphate', 'dipotassium phosphate', 'sodium lauroyl', 'disodium edta', 'phenoxyethanol', 'paraben', 'carbomer', 'xanthan gum']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['sensitivity', 'texture', 'hydration']",4.5,3489,"This moisturizer contains glycerin, cetearyl alcohol, capric triglyceride, behentrimonium methosulfate, cetyl alcohol, ceramide, ceramide 6 ii, hyaluronic acid, cholesterol, mineral oil","cerave moisturising cream 177ml moisturizer cerave sensitive all combination dry sensitivity texture hydration glycerin cetearyl alcohol capric triglyceride behentrimonium methosulfate cetyl alcohol ceramide ceramide 6 ii hyaluronic acid cholesterol mineral oil dimethicon potassium phosphate dipotassium phosphate sodium lauroyl disodium edta phenoxyethanol paraben carbomer xanthan gum this moisturizer contains glycerin, cetearyl alcohol, capric triglyceride, behentrimonium methosulfate, cetyl alcohol, ceramide, ceramide 6 ii, hyaluronic acid, cholesterol, mineral oil"
prod_000021,Embryolisse Lait-Crème Concentré (75ml),Embryolisse,moisturizer,25.4,"['paraffinum liquidum', 'stearic acid', 'glyceryl stearate', 'triethanolamine', 'cera alba', 'cetyl palmitate', 'butyrospermum parkii', 'steareth-10', 'polyacrylamide c13-14 isoparaffin', 'laureth-7', 'propylene glycol', 'hydrolyzed soy protein', 'aloe barbadenis extract', '1,2-hexanediol', 'caprylyl glycol', 'tropolone', 'parfum']","['mineral oil', 'stearic acid', 'glyceryl stearate', 'triethanolamine', 'cera alba', 'cetyl palmitate', 'shea butter', 'steareth', 'polyacrylamide c13-14 isoparaffin', 'laureth', 'propylene glycol', 'hydrolyzed soy protein', 'aloe barbadenis extract', ',2-hexanediol', 'caprylyl glycol', 'tropolone', 'fragrance']",kaggle,"['all', 'dry']",['hydration'],4.4,264,"This moisturizer contains mineral oil, stearic acid, glyceryl stearate, triethanolamine, cera alba, cetyl palmitate, shea butter, steareth, polyacrylamide c13-14 isoparaffin, laureth","embryolisse lait-crème concentré (75ml) moisturizer embryolisse all dry hydration mineral oil stearic acid glyceryl stearate triethanolamine cera alba cetyl palmitate shea butter steareth polyacrylamide c13-14 isoparaffin laureth propylene glycol hydrolyzed soy protein aloe barbadenis extract ,2-hexanediol caprylyl glycol tropolone fragrance this moisturizer contains mineral oil, stearic acid, glyceryl stearate, triethanolamine, cera alba, cetyl palmitate, shea butter, steareth, polyacrylamide c13-14 isoparaffin, laureth"
prod_000022,La Roche-Posay Effaclar H Moisturiser 40ml,La Roche-Posay,moisturizer,12.69,"['squalene', 'glycerin', 'cyclohexasiloxane', 'propylene glycol', 'butyrospermum parkii', 'capric triglyceride', 'peg-100 stearate', 'glyceryl stearate', 'peg-20 stearate', 'bisabolol', 'tea-carbomer', 'ammonium polyacryloyldmethyl taurate', 'disodium edta', 'hydroxypalmitoyl sphinganine', 'tetrasodium edta', 'xanthan gum', 'cetyl alcohol', 'stearyl alcohol', 'myristyl alcohol', 't-butyl alcohol', 'citric acid', 'tocopherol', 'sodium benzoate', 'phenoxyethanol', 'methylparaben', 'propylparaben', 'parfum']","['squalane', 'glycerin', 'silicone', 'propylene glycol', 'shea butter', 'capric triglyceride', 'peg-100 stearate', 'glyceryl stearate', 'peg-20 stearate', 'bisabolol', 'tea-carbomer', 'ammonium polyacryloyldmethyl taurate', 'disodium edta', 'hydroxypalmitoyl sphinganine', 'tetrasodium edta', 'xanthan gum', 'cetyl alcohol', 'stearyl alcohol', 'myristyl alcohol', 't-butyl alcohol', 'citric acid', 'vitamin e', 'sodium benzoate', 'phenoxyethanol', 'paraben', 'fragrance']",kaggle,"['sensitive', 'all', 'combination', 'dry']","['sensitivity', 'hydration']",4.3,791,"This moisturizer contains squalane, glycerin, silicone, propylene glycol, shea butter, capric triglyceride, peg-100 stearate, glyceryl stearate, peg-20 stearate, bisabolol","la roche-posay effaclar h moisturiser 40ml moisturizer la roche-posay sensitive all combination dry sensitivity hydration squalane glycerin silicone propylene glycol shea butter capric triglyceride peg-100 stearate glyceryl stearate peg-20 stearate bisabolol tea-carbomer ammonium polyacryloyldmethyl taurate disodium edta hydroxypalmitoyl sphinganine tetrasodium edta xanthan gum cetyl alcohol stearyl alcohol myristyl alcohol t-butyl alcohol citric acid vitamin e sodium benzoate phenoxyethanol paraben fragrance this moisturizer contains squalane, glycerin, silicone, propylene glycol, shea butter, capric triglyceride, peg-100 stearate, glyceryl stearate, peg-20 stearate, bisabolol"
prod_000023,Bulldog Original Moisturiser 100ml,Bulldog,moisturizer,5.71,"['ethylhexyl palmitate', 'capric triglyceride', 'glycerin', 'sodium polyacrylate', 'sorbitan stearate', 'pentaerythrityl distearate', 'phenoxyethanol', 'tocopheryl acetate', 'sodium stearoyl glutamate', 'benzoic acid', 'carbomer', 'dehydroacetic acid', 'mannan', 'camellia sinensis extract', 'hydrolyzed algin', 'citrus aurantium bergamia', 'citrus limon juice extract', 'sodium hydroxide', 'ethylhexyl glycerin', 'artemisia vulgaris oil', 'maris aqua', 'polyaminopropyl biguanide', 'pelargonium graveolens extract', 'pogostemon cablin flower extract', 'chlorella vulgaris extract', 'citrus aurantifolia oil', 'evernia furfuracea (treemoss) extract', 'juniperus virginiana wood oil', 'vetiveria zizanoides root oil', 'citral', 'citronellol', 'geraniol', 'limonene', 'linalool']","['ethylhexyl palmitate', 'capric triglyceride', 'glycerin', 'sodium polyacrylate', 'sorbitan stearate', 'pentaerythrityl distearate', 'phenoxyethanol', 'vitamin e', 'sodium stearoyl glutamate', 'benzoic acid', 'carbomer', 'dehydroacetic acid', 'mannan', 'camellia sinensis extract', 'hydrolyzed algin', 'citrus aurantium bergamia', 'citrus limon juice extract', 'sodium hydroxide', 'ethylhexyl glycerin', 'artemisia vulgaris oil', 'maris aqua', 'polyaminopropyl biguanide', 'pelargonium graveolens extract', 'pogostemon cablin flower extract', 'chlorella vulgaris extract', 'citrus aurantifolia oil', 'evernia furfuracea  extract', 'juniperus virginiana wood oil', 'vetiveria zizanoides root oil', 'citral', 'citronellol', 'geraniol', 'limonene', 'linalool']",kaggle,"['all', 'combination', 'dry']",['hydration'],4.0,1559,"This moisturizer contains ethylhexyl palmitate, capric triglyceride, glycerin, sodium polyacrylate, sorbitan stearate, pentaerythrityl distearate, phenoxyethanol, vitamin e, sodium stearoyl glutamate, benzoic acid","bulldog original moisturiser 100ml moisturizer bulldog all combination dry hydration ethylhexyl palmitate capric triglyceride glycerin sodium polyacrylate sorbitan stearate pentaerythrityl distearate phenoxyethanol vitamin e sodium stearoyl glutamate benzoic acid carbomer dehydroacetic acid mannan camellia sinensis extract hydrolyzed algin citrus aurantium bergamia citrus limon juice extract sodium hydroxide ethylhexyl glycerin artemisia vulgaris oil maris aqua polyaminopropyl biguanide pelargonium graveolens extract pogostemon cablin flower extract chlorella vulgaris extract citrus aurantifolia oil evernia furfuracea  extract juniperus virginiana wood oil vetiveria zizanoides root oil citral citronellol geraniol limonene linalool this moisturizer contains ethylhexyl palmitate, capric triglyceride, glycerin, sodium polyacrylate, sorbitan stearate, pentaerythrityl distearate, phenoxyethanol, vitamin e, sodium stearoyl glutamate, benzoic acid"
